epoch,lr-Adam,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
23,,8849,,,0.9140625,0.2511965036392212,,
23,,8899,,,0.9375,0.16478084027767181,,
23,,8949,,,0.9296875,0.21044814586639404,,
23,,8999,,,0.859375,0.3408922553062439,,
23,,8999,,,,,0.9294999837875366,0.1918761134147644
,0.00025,9000,,,,,,
24,,9049,,,0.921875,0.16213907301425934,,
24,,9099,,,0.9140625,0.20531412959098816,,
24,,9149,,,0.9609375,0.1578449010848999,,
24,,9199,,,0.9375,0.1732935905456543,,
24,,9249,,,0.8671875,0.3515626788139343,,
24,,9299,,,0.921875,0.28682392835617065,,
24,,9349,,,0.9453125,0.28782281279563904,,
24,,9374,,,,,0.9256666898727417,0.20472204685211182
,0.00025,9375,,,,,,
25,,9399,,,0.9609375,0.11433302611112595,,
25,,9449,,,0.953125,0.16435442864894867,,
25,,9499,,,0.984375,0.07620570063591003,,
25,,9549,,,0.9375,0.23166942596435547,,
25,,9599,,,0.9609375,0.13252826035022736,,
25,,9649,,,0.9453125,0.13582390546798706,,
25,,9699,,,0.9296875,0.23507992923259735,,
25,,9749,,,0.859375,0.24149852991104126,,
25,,9749,,,,,0.9276666641235352,0.20035754144191742
,0.000125,9750,,,,,,
26,,9799,,,0.9296875,0.16735497117042542,,
26,,9849,,,0.953125,0.153233140707016,,
26,,9899,,,0.953125,0.13474425673484802,,
26,,9949,,,0.9609375,0.11510913074016571,,
26,,9999,,,0.953125,0.13516926765441895,,
26,,10049,,,0.9453125,0.14783674478530884,,
26,,10099,,,0.890625,0.3196593225002289,,
26,,10124,,,,,0.9326666593551636,0.1799212396144867
,0.000125,10125,,,,,,
27,,10149,,,0.9765625,0.12595301866531372,,
27,,10199,,,0.9609375,0.14656616747379303,,
27,,10249,,,0.9375,0.18834125995635986,,
27,,10299,,,0.9453125,0.1741834580898285,,
27,,10349,,,0.921875,0.1728273332118988,,
27,,10399,,,0.96875,0.10130801051855087,,
27,,10449,,,0.90625,0.22885863482952118,,
27,,10499,,,0.9609375,0.1350049376487732,,
27,,10499,,,,,0.9338333606719971,0.18653930723667145
,0.000125,10500,,,,,,
28,,10549,,,0.953125,0.14046211540699005,,
28,,10599,,,0.90625,0.1960071176290512,,
28,,10649,,,0.9453125,0.16714678704738617,,
28,,10699,,,0.9453125,0.15282081067562103,,
28,,10749,,,0.953125,0.12535732984542847,,
28,,10799,,,0.9296875,0.19020405411720276,,
28,,10849,,,0.890625,0.255853533744812,,
28,,10874,,,,,0.9340000152587891,0.1820003241300583
,0.000125,10875,,,,,,
29,,10899,,,0.9453125,0.14866067469120026,,
29,,10949,,,0.9375,0.1779668927192688,,
29,,10999,,,0.9375,0.16468322277069092,,
29,,11049,,,0.9296875,0.17086520791053772,,
29,,11099,,,0.9140625,0.16744115948677063,,
29,,11149,,,0.921875,0.19586950540542603,,
29,,11199,,,0.9609375,0.11986758559942245,,
29,,11249,,,0.9296875,0.22475457191467285,,
29,,11249,,,,,0.9355000257492065,0.180349200963974
30,,11250,0.941100001335144,0.17127926647663116,,,,
